id,date,domain,is_featured,likes,retweets,replies,views,text,images_count,local_images,url
2081203163928109207,2026-07-26 02:21:15,美股硬科技与AI半导体,⭐ 精选,310,22,27,277413,"市场还有一个非常严重的误区，
大陆ai投1000亿人民币，美区投1万亿美金，看起来美国佬投这么多钱搞出来的大模型实力水平都差不多，
但是投出去的钱大都买的是算力卡存储卡cpu卡，这些大陆买不仅不会更便宜反而更贵，都是能转化成收入的印钞机。

马斯克已经因为买卡赚死了。
而我们大陆，只能买3倍价格的卡，

美国佬投1万亿美金就是拿到了可以转化成1万亿美金收入的ai基建印钞机。
其他成本占比如人力成本和电力成本占比都很低，
ai研究本身是人才密度极高的行业，员工数都极其少。
电力成本是平民化的东西也非常低，而且电力建设一直都是养老的印钞机也不可能亏损。",0,,https://x.com/xiaomustock/status/2081203163928109207
2079785296787554614,2026-07-22 04:27:09,交易心法复盘与个人进化论,⭐ 精选,0,0,0,0,"量子闪存（Quantum Flash）
是复旦大学周鹏、刘春森团队研发的一种室温单电子非易失性存储技术。该技术于2026年7月17日在国际学术期刊《科学》（Science）主刊上发表，通过独创的“归壹”结构（共面漏极-沟道-源极结构）和“态密度剪刀”理论，成功在室温（27℃）环境下实现了单个电子对单个比特信息的稳定存储，传统技术需要数万电子存单个比特。

性能指标
量子闪存实现了“一电子一比特”的理论极限存储密度，相比传统技术所需电子数减少了数万倍。该技术首次在室温（27℃）环境下实现了清晰的单电子非易失性存储观测，打破了需极低温环境的限制。单个电子注入产生的存储窗口（阈值电压偏移）达到0.5伏特，远超此前报道的55毫伏，且数据保持时间长达10年以上。此外，该技术可与现有的CMOS硅工艺兼容，为产业化应用奠定了基础。

去年4月，周鹏-刘春森团队于《自然》（Nature）期刊提出“破晓（PoX）”器件，实现了世界最快400皮秒超高速非易失存储，解决了自1967年浮栅晶体管发明后，高速与非易失无法兼得的基础性难题。",2,images/2079785296787554614_0.jpg;images/2079785296787554614_1.jpg,https://x.com/xiaomustock/status/2079785296787554614
2078865618779205687,2026-07-19 15:32:41,交易心法复盘与个人进化论,⭐ 精选,292,23,16,145303,"再牛逼的模型，想把模型实力转化成收入，
那你就必须要有海量的内存卡和推理卡，
不然破天的富贵你把握不住，
所以你说内存和推理卡缺不缺？
kimi再牛逼能怎么样，富贵来了新增订阅都接不住。 https://t.co/PXKbuIwOOQ",1,images/2078865618779205687_0.jpg,https://x.com/xiaomustock/status/2078865618779205687
2078861372805501074,2026-07-19 15:15:49,美股硬科技与AI半导体,⭐ 精选,182,12,26,228314,"明天又要搏命了，感觉soxl没skhynix稳，怕他娘的美股再跌个10%亏个大的我人没了直接换成了韩股sk。
这俩天kimi这个太热了，导致老外认识到大模型公司没有任何护城河，没几天就被别人干掉，今天gpt干gemini，明天claude干gpt。
市场可能会重新思考什么类型的公司是真正有稳固的护城河的。

能被kimi竞争登顶出现，很可能会被华尔街觉得长期利好谷歌，因为目前任何一家大模型公司谁能熬得过谷歌？稳固的现金流稳固的业务作为护城河，现在不管哪个模型领先，最终可能都是谷歌领先，它可以慢慢追，追到所有ai军备竞赛的大模型都耗尽家财，谷歌还有源源不断的血液继续干gemini。",1,images/2078861372805501074_0.jpg,https://x.com/xiaomustock/status/2078861372805501074
2078226111373467737,2026-07-17 21:11:31,交易心法复盘与个人进化论,⭐ 精选,119,8,23,96556,"kimi公司内部的五条准则
非常务实，不凭空想象推项目，靠实验数据说话。
记得gpt诞生之初，我用的就是kimi，
kimi翻译小众文字文档的效果出奇的好。
期待它上市的時候。 https://t.co/8vWEhkhuSM",1,images/2078226111373467737_0.jpg,https://x.com/xiaomustock/status/2078226111373467737
2077803489942802814,2026-07-16 17:12:10,美股硬科技与AI半导体,⭐ 精选,603,23,35,401401,"全网看起来都清仓了，
抄了soxl，muu，snxx，
三个成本142/27.2/15 https://t.co/M3aK3g1VDD",1,images/2077803489942802814_0.jpg,https://x.com/xiaomustock/status/2077803489942802814
2077055927786885527,2026-07-14 15:41:37,美股硬科技与AI半导体,⭐ 精选,297,43,129,235631,"请发给你的韩国朋友。
AI能干的事情过去2年，
慢慢从一维数据到二维数据再到未来的三维数据进化，也就是文字，图片，三维视频。
这经历的时间也才短短2年多，24年到现在26年。而存储扩产在2028年，也就是2年后，AI会发展成什么样，这些傻逼预测分析师硅谷投资客都没有考虑进去，他们只是基于现在的AI状态来分析存储未来尤其是存储2028年的未来做出当下的判断，他们都是傻逼。

如果物理AI能突破，处理的资料都是视频资料，不是文字，存储数据内容从一维到三维，存储的需求量是天量。人们现在对存储的假设是基于现有AI水平来测算。
但这些傻逼都没有考虑进去2年后AI会发展成什么样，
现在AI视频已经可以以假乱真，
俩年后更是不敢想象会进化到啥程度，
如果AI能进化到理解现实物理世界，那它处理的数据全是视频数据，
存储需求的数量级可能是百倍于现在，
要坚信你的存储。
试想一下AI俩年后会发展成什么样，回想过去俩年AI的进化速度和对存储需求的增长速度，不要再扔掉你们宝贵的 #海力士 $SKHYX 了。

AI用量会在俩年后暴增数倍，想象你2年后使用频率，从现在一天3-5次会不会暴增到30-50次？
AI使用群体数量俩年后会不会从1B暴增到几B？（使用群体不限于人，包括汽车，包括手机，包括机器人，甚至智能体本身…）

AI现在人70%的使用是文字token，俩年后会不会进化到视频影像物理三维视频token输入输出？（这里存储数据量差别千倍万倍。）

这里面的需求差别2年后会是现在的多少倍？十倍还是百倍？
那俩年后的存储产量增量是几倍？翻倍都撑死了吧？这些傻逼预测师永远不会这么给你算，只会基于现在AI状态误导你。

拿出你们290万韩元梭哈的勇气，
190万韩元都不敢买，真去死了算了。",1,images/2077055927786885527_0.jpg,https://x.com/xiaomustock/status/2077055927786885527
2076585478808281292,2026-07-13 08:32:13,交易心法复盘与个人进化论,⭐ 精选,688,18,82,313391,"过去一个月利润最高50%全还回去，
还倒贴13%，棒子是真该死呐，一群精神病。 https://t.co/IOyoplHXcN",1,images/2076585478808281292_0.jpg,https://x.com/xiaomustock/status/2076585478808281292
2075873886185697351,2026-07-11 09:24:36,交易心法复盘与个人进化论,⭐ 精选,369,21,62,205666,"我觉得只要客户能证明不是自己操作的，平台就该赔，不然我为什么放你这。
如果是支付宝ai换脸，手持验证钱被盗了支付宝赔不赔？
@Gate  你是真牛逼你不赔？没操作所有安全项都开了钱都能丢我钱为什么放你这，有啥安全保障？ https://t.co/XB5fp4Y12h",1,images/2075873886185697351_0.jpg,https://x.com/xiaomustock/status/2075873886185697351
2075596586986754131,2026-07-10 15:02:43,美股硬科技与AI半导体,⭐ 精选,397,12,39,239015,"去年真是满大街的好机会，
当时145梭哈的3万股amd现在已经高攀不起，回想起来真是脑残呐，
去年的股票能预期业绩涨十倍股价也能十倍，
现阶段大部分AI红利涨幅被吃完了，
预期不上不下，业绩翻倍都笑死，所以股价翻倍都笑死。
只能寻找业绩还能明确有十倍以上潜力的，才可能获得十倍左右的股价涨幅。",0,,https://x.com/xiaomustock/status/2075596586986754131
2075554820401037509,2026-07-10 12:16:45,二级实战买卖与标的护城河,⭐ 精选,133,5,31,306290,"gate的人脸能被突破就是@Gate 的问题，
一定要小心自己的高清素颜视频音频外泄了，
现在AI换脸真可以实现以假乱真，
隐私在这个AI时代异常重要，
再发展下去基本上一套操作下来能突破你所有安全防线。太吓人了这次这事。

被盗资金已经被转移到洗钱地址。 https://t.co/8yoqO3PNOE",1,images/2075554820401037509_0.jpg,https://x.com/xiaomustock/status/2075554820401037509
2075444072588927151,2026-07-10 04:56:41,美股硬科技与AI半导体,⭐ 精选,1002,47,144,698383,"国内可回收火箭成功了，卧槽，牛逼炸了。
@elonmusk https://t.co/TS1YPsNvzn",1,images/2075444072588927151_0.jpg,https://x.com/xiaomustock/status/2075444072588927151
2075215703867838872,2026-07-09 13:49:14,二级实战买卖与标的护城河,⭐ 精选,393,12,50,139718,"恭喜各位华尔街之狼，存储拉飞了。
存储不起来，其他所有概念都别想起来，
存储起来，说明ai未来光明，
其他概念才有机会，才值得抄底，
康宁 $GLW 就是。
傻逼只会喷不会懂这个底层道理。 https://t.co/IHnJ5YtW6K",1,images/2075215703867838872_0.jpg,https://x.com/xiaomustock/status/2075215703867838872
2074796670551031899,2026-07-08 10:04:08,二级实战买卖与标的护城河,⭐ 精选,254,14,57,418104,"这是正主@Gate  @jheioff 
查一下这个盗币怎么做到的，
我本以为有了谷歌验证已经是天下无敌，
查查是不是内部人作案，不然不可能突破这么多安全项拿到这么多资料信息。 https://t.co/mZMS1ygDHT",1,images/2074796670551031899_0.jpg,https://x.com/xiaomustock/status/2074796670551031899
2074760420427260054,2026-07-08 07:40:06,美股硬科技与AI半导体,⭐ 精选,389,18,51,163081,"韩国为了不让港股这个2x吸走资金，
疯狂发行了十几个2倍做多etf，
全部破发，
韩国人大多数都上杠杆买的杠杆etf😂
本来是韩国人的狂欢，
现在韩国股民集体亏麻了。 https://t.co/AyXqWehoOD",1,images/2074760420427260054_0.jpg,https://x.com/xiaomustock/status/2074760420427260054
2074503788296368216,2026-07-07 14:40:20,交易心法复盘与个人进化论,⭐ 精选,656,16,73,200530,心脏疼，感觉像得了恶疾 https://t.co/B3BsfjWb7h,1,images/2074503788296368216_0.jpg,https://x.com/xiaomustock/status/2074503788296368216
2074380020429226196,2026-07-07 06:28:31,美股硬科技与AI半导体,⭐ 精选,544,28,72,242462,"今天应该是跌到位了，
美光跌到了918美金，
海力士跌到了1400美金左右。
跌的这些后上车跟风存储的人都折磨的
绝望离场就是新的开始。
美股韩股的特点股价涨幅得跟财报匹配 https://t.co/m5fApc3Tb7",2,images/2074380020429226196_0.jpg;images/2074380020429226196_1.jpg,https://x.com/xiaomustock/status/2074380020429226196
2073489584298840564,2026-07-04 19:30:15,美股硬科技与AI半导体,⭐ 精选,1690,112,86,517143,"再整体记录一下上半年成功的操作。
$MRVL 爆拉前156刀推荐，35天最高329。
$MU 爆拉前118刀推荐，10个月最高1255
$LITE 爆拉前97刀推荐，10个月最高1085
$COHR 爆拉前164刀推荐，7个月最高440
#海力士 年初75万韩元推荐，6个月298万韩元
#中韩半导体 年初3.2推荐，6个月最高7.1
#五一世界 4月份47推荐，2月最高147
#2x海力士 年初23推荐，6个月最高193
$ewy 年初120推荐，6个月最高220
$DRAM 29美金推荐，3个月最高81
$GLW 康宁215推荐，7天最高271
除了上面所有，
今年买过最烂最失败的俩个就是港美互联网和nok，毕竟如果买的全暴涨那跟开挂有啥区别，有亏有赚才正常毕竟买的是股票不是玩的资金盘。

从半年前推特上没有几个中文推做股票，
到现在人人基本上做股票，
至少绝大多数人提前半年了解到存储应该我这个推特今年最大的意义。

这过程中有各种生物多样性的傻逼诋毁和嘲讽，2/3月份几乎拉黑屏蔽了所有我能刷到的看空存储的推，但这半年也有非常多朋友一直支持。努力让那些傻逼显的更傻逼。

人生得不断的承认错误，修正，
再对变化作出改变，
无尽重复，才能进步。
而不是顽固的固执己见，
汉语有关博大精深的词，
“观点”
并不是简简单单的看法，古人构词的时候真实想法应该是某一刻或者某一点的看法才叫观点。具有很强的时间点特征，不可能像物理定律一样，永远有效。
投资或者炒作都是基于“观点”这个词，
看到变化推出另外一种变化的方向来投资交易，非常具有时效性，而时效的长短跟变化本来的长短也直接挂钩。AI带来的变化则非常久远，但肯定也有对应的时效。
所以市场流传这样一段话
“要么早信要么坚决不信，
先信卖后信”
每次下撤暴跌亏惨的要么是信最晚的，
相当于49年入国军，溥仪下台入宫当太监。
要么是杠杆打满的，看得再对也承受不住市场的跳动。

做交易只能负责，所以非常厌恶别人问能不能买要不要卖，只想关心自己买没买啥时候卖。自己没有的也不想关心。
回归务实还是多关心关心家人和朋友。
希望老板们未来能看到一个更强的自己。",4,images/2073489584298840564_0.jpg;images/2073489584298840564_1.jpg;images/2073489584298840564_2.jpg;images/2073489584298840564_3.jpg,https://x.com/xiaomustock/status/2073489584298840564
