推文ID,发布时间,JEV评级,JEV得分,点赞量,转推量,浏览量,推文正文,原推链接
2025098886629786111,2026-02-21 06:42:53,A,43,72,6,88642,"$TEM 这个我现在也不看好了，当初买过一波,
理由是在ai大模型用户少的初期，TEM提供的医疗数据很值钱，给ai模型用来训练医疗能力很划算。
但在AI使用量暴增以后，这些模型自动会收集到海量的用户因为自身疾病提问发过去的用户自身的医疗数据，他们会通过对话的方式慢慢获得用户完整的医疗数据。相比于去找 $TEM 买，tem不一定有大模型公司自身获得的用户医疗数据更全面。",https://x.com/xiaomustock/status/2025098886629786111
2003765898180714898,2025-12-24 09:53:12,A,42,542,37,162983,"cz之前花200万刀抄底aster的操作属于表演式抄底骗韭菜接盘看来.
本身整个aster都是cz的，免费零成本的aster筹码cz有数亿个.
本来很多人一刀以上都跑完了，
然后cz拿200万刀相当于我们散户拿2u买，把大多数散户再忽悠一把再骗进来格局.
@cz_binance https://t.co/WABT5y0Bvy",https://x.com/xiaomustock/status/2003765898180714898
2058806518221295757,2026-05-25 07:04:59,A,42,536,53,604517,"大陆的资金现在唯一能买到美光闪迪的股票只有港美互联网，在不买明天就飞了。
2.1的港美爱搭不理，
以后的港美你高攀不起。
周五有大量的美光看多期权行权价从750到1400一路都有吃。 https://t.co/R17urRc2pO",https://x.com/xiaomustock/status/2058806518221295757
1910761085466272046,2025-04-11 18:25:17,A,42,416,48,112039,"21年之前我亏完过无数回，21年才基本上算成熟了.
再没有归零过，一直套现.
数不清的学费数不清的痛苦堆积出来的手法和心态.
这是一个以小搏大的圈子，
别拿所有赌未来.
我现在赚了钱就跟春洋老表套现干生息的股票养老资产.🤡 https://t.co/3DHJXGCpQX",https://x.com/xiaomustock/status/1910761085466272046
1739455729730572304,2023-12-26 01:18:58,A,42,405,10,295399,"把交易记录放在阳光下，绝大多数人不敢，因为会暴露很多残忍，欺骗，谎言或者失败。这跟资金大小无关，我最开始觉得想法只做交易记录和交易思路策略记录，因为快30了记忆力再减退，记下来能以后反复看和思考。

没想到这么写着写着居然来了这么多看的，刚开始很惶恐，后面就坦然了，还是一如既往的记录。",https://x.com/xiaomustock/status/1739455729730572304
2071955704215458276,2026-06-30 13:55:09,A,42,394,20,186504,"$康宁 $GLW 泛林 $LRCX 科磊 $KLAC 应用材料 $AMAT 
全部爆拉，做人做事首先要相信自己，
自己给自己洗脑，
自己都不信怎么可能拿得住呢。
大不了错了再改。 https://t.co/T4Kbt4ToRZ",https://x.com/xiaomustock/status/2071955704215458276
1916407840861807082,2025-04-27 08:23:29,A,42,379,33,472294,"bg这开赌场的还有脸起诉散户赚他钱了😂
做交易所就应该亏得起，下场跟散户对赌了输不起就算了，亏钱还起诉威胁玩家.
平台有没有规定，多大价格差距是系统漏洞？
0.5%？还是5%？还是50%？属于系统漏洞.
亏钱了现在就刷流氓了. https://t.co/bZyFqFDbiN",https://x.com/xiaomustock/status/1916407840861807082
1835650452089938424,2024-09-16 12:02:27,A,42,326,31,117287,"cz在的时候一年可能也就三四个ieo，估计出来惊呆了，现在币安一天就要上三个币。币安内部的这些老鼠和小三估计知道他出来这些币就上不了了。
安排自己的垃圾币加急火速上币安。
内部腐败，睁眼说瞎话，一个伟大的公司迟早毁在这个娘们手里。@SecBlinken @binance  @cz_binance https://t.co/1YC85WvRMt",https://x.com/xiaomustock/status/1835650452089938424
2072610378241159562,2026-07-02 09:16:36,A,42,319,15,121748,"有花堪折直须折，莫待无花空折枝。
挥霍和珍惜都是同一件事情，
不舍得也是一种浪费，
在心动热爱的当下，大胆的去享用，
真正的珍惜不是供奉，
而是让美好的事物参与我们生命的流动。

你们要学这个秃头，能干妹子的年纪抓紧干妹子。 https://t.co/hYaORRM03v",https://x.com/xiaomustock/status/2072610378241159562
2046118080947032397,2026-04-20 06:45:40,A,42,247,24,297557,"亨通光电这个股票营收规模非常大，
今年一季度光纤的原材料纤棒涨价了600%，
这个公司光纤全产业链一体，之前涨幅一直不如长飞光纤，去年到现在才翻倍，
就看24号一季度报业绩能不能翻很多倍然后彻底打开市场想象力。 https://t.co/pQDIPbO2tq",https://x.com/xiaomustock/status/2046118080947032397
2021078762755063988,2026-02-10 04:28:21,A,42,201,37,89370,"今天给openrouter充了1000u才知道这玩意多香.
省去了各种模型的api配置，
同时账单统一，
充值居然usdt也可以，
没有什么繁琐的审查和地区限制，全球福音😂.
openrouter的榜单动态可以直接用来对各个对应股票趋势做判断.完全能当作未来业绩指引一样操作. https://t.co/lAbsnq7X4U",https://x.com/xiaomustock/status/2021078762755063988
2051984043978232212,2026-05-06 11:14:54,A,42,117,14,263049,"今天amd财报，
来自amd苏妈画的大饼能不能吃的下去。
AI到了智能体时代会导致cpu用量提升到超过1/1，数倍提升。 $AMD  $ARM $INTC 受刺激都拉疯了。按照苏妈的说法不仅仅是存储还有CPU也即将爆炸。
我买了蚂蚁仓 $INTW $ARMG $AMDL $MVLL https://t.co/xkBKUcnm8J",https://x.com/xiaomustock/status/2051984043978232212
2075215703867838872,2026-07-09 13:49:14,A,41,393,12,139718,"恭喜各位华尔街之狼，存储拉飞了。
存储不起来，其他所有概念都别想起来，
存储起来，说明ai未来光明，
其他概念才有机会，才值得抄底，
康宁 $GLW 就是。
傻逼只会喷不会懂这个底层道理。 https://t.co/IHnJ5YtW6K",https://x.com/xiaomustock/status/2075215703867838872
2051918476072132889,2026-05-06 06:54:22,A,41,352,31,177164,"按照 #湖南裕能 连续5个单季度50%-100%的业绩增速，2026全年的利润能接近100亿，
市盈率不到9，如果给它亲爹宁德时代一样的pe27，那可以涨到300块钱拉三倍。 https://t.co/O9srSJzmdu",https://x.com/xiaomustock/status/2051918476072132889
2062071713429381534,2026-06-03 07:19:42,A,41,244,6,153031,"这 #港美互联网lof 的基金经理在搞啥，还不如我来管，这么好行情按比例把一季度持仓配进去完事，非要瞎折腾，不然不可能昨天才一个点收益，希望这个经理脑子里出花活别乱操作，真是醉了。
我放着装死了。 https://t.co/2n7Mw9qbFa",https://x.com/xiaomustock/status/2062071713429381534
2004543406757024078,2025-12-26 13:22:45,A,41,164,19,45134,"美国给很多未成年人建股票账户发钱投资，这应该也跟未来普通人工作机会被ai替代，只能通过投资ai股票来获得经济收入有关.
估计后面会越来越多的国家这么干.

大型企业内部几乎大部分决策和优化未来都会是ai自主执行，引导公司进化，
普通人的工作寿命可能只有他做才华横溢的几年就会被ai无情剔除抛弃，直至最终用不到人类.
普通人感官上的生存就业痛苦估计才刚刚开始.
未来学习投资理财的重要性肯定要比花前半生学习来找工作的必要性高.",https://x.com/xiaomustock/status/2004543406757024078
2023253512696598897,2026-02-16 04:30:02,A,41,109,16,51705,"我汇总整理了一下各个模型现在的input和output价格，minimax定价很低，但deepseek和grok定价更低，数据排名却很差.
说明minimax m2.5只少从开发者实践后用量上看，很可能强于grok4.1和ds v3.2.
国内最赚钱的模型还是kimi2.5 ，output定价最高2.2u.

真正最强看来是claude，大家都舍不得用，实在太贵，除非特别难的编程任务.
input价格比其他家的output都要高，3u/m.
output更是高达15u/m.",https://x.com/xiaomustock/status/2023253512696598897
1938440695997403283,2025-06-27 03:34:11,A,41,58,15,111075,"这俩天想跟擂老板学着搞大a的期权，开户需要4个工作日，还要考试才给开，顺带学一下期权.给你们脑子也灌点乱七糟八知识.

### 理解Delta值

Delta是期权的一个重要希腊字母（Greeks），表示期权价格对标的资产价格变动的敏感度。具体定义：

- **Delta（Δ）**：期权价格变化与标的资产价格变化的比率。
  - 对于认购期权（Call Option）：Delta ∈ [0, 1]。
  - 对于认沽期权（Put Option）：Delta ∈ [-1, 0]。

对于平价期权（At-the-Money, ATM），即标的资产价格（S）等于行权价格（K）时：
- 认购期权的Delta ≈ 0.5。
- 认沽期权的Delta ≈ -0.5。

### 题目分析

- 标的证券现价（S）= 12元。
- 行权价格（K）= 12元。
- 期权类型：认沽期权（Put Option）。
- 到期时间：1个月。
- 权利金（期权价格）= 0.25元。

由于S = K = 12元，这是一个**平价（ATM）认沽期权**。

### 平价认沽期权的Delta

对于平价认沽期权：
- Delta的理论值 ≈ -0.5。
- 实际中，由于时间价值和波动率的影响，Delta可能略有偏差，但通常接近-0.5。

### 验证Delta的合理性

Delta的计算通常基于Black-Scholes模型或其他期权定价模型。对于平价认沽期权，Black-Scholes模型的Delta公式为：

\[
\Delta_{\text{put}} = N(d_1) - 1
\]

其中：
- \( N(d_1) \) 是标准正态分布的累积分布函数。
- 对于平价期权，\( d_1 \) 的计算中，\( S = K \)，因此 \( d_1 \) 主要取决于波动率和时间。

假设：
- 无风险利率 ≈ 0（题目未提供，短期期权影响较小）。
- 波动率未知，但平价期权的 \( N(d_1) \) 通常接近0.5。

因此：
\[
\Delta_{\text{put}} \approx 0.5 - 1 = -0.5
\]

### 权利金的影响

题目中给出的权利金（0.25元）是一个市场价格，可以间接反映隐含波动率，但对Delta的直接影响较小。Delta主要由S、K、T、r、σ决定，而权利金是这些因素的结果。

### 其他考虑

1. **时间到期**：
   - 1个月到期时间较短，时间价值衰减较快，但Delta仍主要取决于S和K的关系。
   - 对于短期平价期权，Delta ≈ -0.5。

2. **波动率**：
   - 波动率较高时，Delta可能略微偏离-0.5，但仍在[-0.6, -0.4]范围内。
   - 题目未提供波动率，无法精确计算，但默认接近-0.5。",https://x.com/xiaomustock/status/1938440695997403283
1810615050031583442,2024-07-09 10:00:42,A,40,21768,477,3291650,https://t.co/kZONb20F50,https://x.com/xiaomustock/status/1810615050031583442
1938252126372958629,2025-06-26 15:04:52,A,40,7312,331,5215567,这舞蹈胸小的跳不了，凸显不来舞蹈美感 https://t.co/OfvYgEThS2,https://x.com/xiaomustock/status/1938252126372958629
1850379552683639185,2024-10-27 03:30:38,A,40,5947,153,5193348,x上刚看见个抽象的片，大清早的，太离谱了。 https://t.co/q4cs4tKsEn,https://x.com/xiaomustock/status/1850379552683639185
1852926659969925404,2024-11-03 04:11:56,A,40,2836,285,2045476,在人群中能一眼被认出来，这人适合作反叛演员，能出名。 https://t.co/neKxUqUuNz,https://x.com/xiaomustock/status/1852926659969925404
1909160689345999132,2025-04-07 08:25:53,A,40,1108,100,1000402,"第三个实盘号1万u也到100万刀了.
简简单单呐，毫无挑战性.用时35天. https://t.co/Ax1gDRac4T",https://x.com/xiaomustock/status/1909160689345999132
1733461311491919985,2023-12-09 12:19:17,A,40,1092,85,667244,这窗帘颜色不错 https://t.co/s4w7pLofrA,https://x.com/xiaomustock/status/1733461311491919985
1982630595680428450,2025-10-27 02:09:04,A,40,1075,52,535301,股票第一次破亿，周四期权归零抄了一把个股.新易盛买少了，他娘的能不能给我来个单日1000万我装把大的. https://t.co/w50JspUPyF,https://x.com/xiaomustock/status/1982630595680428450
